pwsid,year,month,produced_or_delivery,produced_or_delivery_type,population,acre_feet
CA0110019,2019,Aug,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Aug,water delivered,multi-family residential,NA,NA
CA0110019,2019,Aug,water delivered,other,NA,NA
CA0110019,2019,Aug,water delivered,other pws,NA,NA
CA0110019,2019,Aug,water delivered,single-family residential,NA,NA
CA0110019,2019,Aug,water delivered,total retail,NA,NA
CA0110019,2019,Dec,water delivered,agriculture,NA,NA
CA0110019,2019,Dec,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Dec,water delivered,industrial,NA,NA
CA0110019,2019,Dec,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Dec,water delivered,multi-family residential,NA,NA
CA0110019,2019,Dec,water delivered,other,NA,NA
CA0110019,2019,Dec,water delivered,other pws,NA,NA
CA0110019,2019,Dec,water delivered,single-family residential,NA,NA
CA0110019,2019,Dec,water delivered,total retail,NA,NA
CA0110019,2019,Feb,water delivered,agriculture,NA,NA
CA0110019,2019,Feb,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Feb,water delivered,industrial,NA,NA
CA0110019,2019,Feb,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Feb,water delivered,multi-family residential,NA,NA
CA0110019,2019,Feb,water delivered,other,NA,NA
CA0110019,2019,Feb,water delivered,other pws,NA,NA
CA0110019,2019,Feb,water delivered,single-family residential,NA,NA
CA0110019,2019,Feb,water delivered,total retail,NA,NA
CA0110019,2019,Jan,water delivered,agriculture,NA,NA
CA0110019,2019,Jan,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Jan,water delivered,industrial,NA,NA
CA0110019,2019,Jan,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Jan,water delivered,multi-family residential,NA,NA
CA0110019,2019,Jan,water delivered,other,NA,NA
CA0110019,2019,Jan,water delivered,other pws,NA,NA
CA0110019,2019,Jan,water delivered,single-family residential,NA,NA
CA0110019,2019,Jan,water delivered,total retail,NA,NA
CA0110019,2019,Jul,water delivered,agriculture,NA,NA
CA0110019,2019,Jul,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Jul,water delivered,industrial,NA,NA
CA0110019,2019,Jul,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Jul,water delivered,multi-family residential,NA,NA
CA0110019,2019,Jul,water delivered,other,NA,NA
CA0110019,2019,Jul,water delivered,other pws,NA,NA
CA0110019,2019,Jul,water delivered,single-family residential,NA,NA
CA0110019,2019,Jul,water delivered,total retail,NA,NA
CA0110019,2019,Jun,water delivered,agriculture,NA,NA
CA0110019,2019,Jun,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Jun,water delivered,industrial,NA,NA
CA0110019,2019,Jun,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Jun,water delivered,multi-family residential,NA,NA
CA0110019,2019,Jun,water delivered,other,NA,NA
CA0110019,2019,Jun,water delivered,other pws,NA,NA
CA0110019,2019,Jun,water delivered,single-family residential,NA,NA
CA0110019,2019,Jun,water delivered,total retail,NA,NA
CA0110019,2019,Mar,water delivered,agriculture,NA,NA
CA0110019,2019,Mar,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Mar,water delivered,industrial,NA,NA
CA0110019,2019,Mar,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Mar,water delivered,multi-family residential,NA,NA
CA0110019,2019,Mar,water delivered,other,NA,NA
CA0110019,2019,Mar,water delivered,other pws,NA,NA
CA0110019,2019,Mar,water delivered,single-family residential,NA,NA
CA0110019,2019,Mar,water delivered,total retail,NA,NA
CA0110019,2019,May,water delivered,agriculture,NA,NA
CA0110019,2019,May,water delivered,commercial/institutional,NA,NA
CA0110019,2019,May,water delivered,industrial,NA,NA
CA0110019,2019,May,water delivered,landscape irrigation,NA,NA
CA0110019,2019,May,water delivered,multi-family residential,NA,NA
CA0110019,2019,May,water delivered,other,NA,NA
CA0110019,2019,May,water delivered,other pws,NA,NA
CA0110019,2019,May,water delivered,single-family residential,NA,NA
CA0110019,2019,May,water delivered,total retail,NA,NA
CA0110019,2019,Nov,water delivered,agriculture,NA,NA
CA0110019,2019,Nov,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Nov,water delivered,industrial,NA,NA
CA0110019,2019,Nov,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Nov,water delivered,multi-family residential,NA,NA
CA0110019,2019,Nov,water delivered,other,NA,NA
CA0110019,2019,Nov,water delivered,other pws,NA,NA
CA0110019,2019,Nov,water delivered,single-family residential,NA,NA
CA0110019,2019,Nov,water delivered,total retail,NA,NA
CA0110019,2019,Oct,water delivered,agriculture,NA,NA
CA0110019,2019,Oct,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Oct,water delivered,industrial,NA,NA
CA0110019,2019,Oct,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Oct,water delivered,multi-family residential,NA,NA
CA0110019,2019,Oct,water delivered,other,NA,NA
CA0110019,2019,Oct,water delivered,other pws,NA,NA
CA0110019,2019,Oct,water delivered,single-family residential,NA,NA
CA0110019,2019,Oct,water delivered,total retail,NA,NA
CA0110019,2019,Sep,water delivered,agriculture,NA,NA
CA0110019,2019,Sep,water delivered,commercial/institutional,NA,NA
CA0110019,2019,Sep,water delivered,industrial,NA,NA
CA0110019,2019,Sep,water delivered,landscape irrigation,NA,NA
CA0110019,2019,Sep,water delivered,multi-family residential,NA,NA
CA0110019,2019,Sep,water delivered,other,NA,NA
CA0110019,2019,Sep,water delivered,other pws,NA,NA
CA0110019,2019,Sep,water delivered,single-family residential,NA,NA
CA0110019,2019,Sep,water delivered,total retail,NA,NA
CA0110650,2019,Annual,water delivered,agriculture,NA,0
CA0110650,2019,Annual,water delivered,commercial/institutional,NA,0
CA0110650,2019,Annual,water delivered,industrial,NA,4.103716115647949
CA0110650,2019,Annual,water delivered,landscape irrigation,NA,0
CA0110650,2019,Annual,water delivered,multi-family residential,NA,0
CA0110650,2019,Annual,water delivered,other,NA,0
CA0110650,2019,Annual,water delivered,other pws,NA,0
CA0110650,2019,Annual,water delivered,single-family residential,NA,0
CA0110650,2019,Annual,water delivered,total retail,NA,4.103716115647949
CA0110650,2019,Apr,water delivered,agriculture,NA,0
CA0110650,2019,Apr,water delivered,commercial/institutional,NA,0
CA0110650,2019,Apr,water delivered,industrial,NA,0.3593667044139806
CA0110650,2019,Apr,water delivered,landscape irrigation,NA,0
CA0110650,2019,Apr,water delivered,multi-family residential,NA,0
CA0110650,2019,Apr,water delivered,other,NA,0
CA0110650,2019,Apr,water delivered,other pws,NA,0
CA0110650,2019,Apr,water delivered,single-family residential,NA,0
CA0110650,2019,Apr,water delivered,total retail,NA,0.3593667044139806
CA0110650,2019,Aug,water delivered,agriculture,NA,0
CA0110650,2019,Aug,water delivered,commercial/institutional,NA,0
CA0110650,2019,Aug,water delivered,industrial,NA,0.5133020920604816
CA0110650,2019,Aug,water delivered,landscape irrigation,NA,0
CA0110650,2019,Aug,water delivered,multi-family residential,NA,0
CA0110650,2019,Aug,water delivered,other,NA,0
CA0110650,2019,Aug,water delivered,other pws,NA,0
CA0110650,2019,Aug,water delivered,single-family residential,NA,0
CA0110650,2019,Aug,water delivered,total retail,NA,0.5133020920604816
CA0110650,2019,Dec,water delivered,agriculture,NA,0
CA0110650,2019,Dec,water delivered,commercial/institutional,NA,0
CA0110650,2019,Dec,water delivered,industrial,NA,0.20800918211084207
CA0110650,2019,Dec,water delivered,landscape irrigation,NA,0
CA0110650,2019,Dec,water delivered,multi-family residential,NA,0
CA0110650,2019,Dec,water delivered,other,NA,0
CA0110650,2019,Dec,water delivered,other pws,NA,0
CA0110650,2019,Dec,water delivered,single-family residential,NA,0
CA0110650,2019,Dec,water delivered,total retail,NA,0.20800918211084207
CA0110650,2019,Feb,water delivered,agriculture,NA,0
CA0110650,2019,Feb,water delivered,commercial/institutional,NA,0
CA0110650,2019,Feb,water delivered,industrial,NA,0.2771205244114641
CA0110650,2019,Feb,water delivered,landscape irrigation,NA,0
CA0110650,2019,Feb,water delivered,multi-family residential,NA,0
CA0110650,2019,Feb,water delivered,other,NA,0
CA0110650,2019,Feb,water delivered,other pws,NA,0
CA0110650,2019,Feb,water delivered,single-family residential,NA,0
CA0110650,2019,Feb,water delivered,total retail,NA,0.2771205244114641
CA0110650,2019,Jan,water delivered,agriculture,NA,0
CA0110650,2019,Jan,water delivered,commercial/institutional,NA,0
CA0110650,2019,Jan,water delivered,industrial,NA,0.21718515517828701
CA0110650,2019,Jan,water delivered,landscape irrigation,NA,0
CA0110650,2019,Jan,water delivered,multi-family residential,NA,0
CA0110650,2019,Jan,water delivered,other,NA,0
CA0110650,2019,Jan,water delivered,other pws,NA,0
CA0110650,2019,Jan,water delivered,single-family residential,NA,0
CA0110650,2019,Jan,water delivered,total retail,NA,0.21718515517828701
CA0110650,2019,Jul,water delivered,agriculture,NA,0
CA0110650,2019,Jul,water delivered,commercial/institutional,NA,0
CA0110650,2019,Jul,water delivered,industrial,NA,0.49384534649272216
CA0110650,2019,Jul,water delivered,landscape irrigation,NA,0
CA0110650,2019,Jul,water delivered,multi-family residential,NA,0
CA0110650,2019,Jul,water delivered,other,NA,0
CA0110650,2019,Jul,water delivered,other pws,NA,0
CA0110650,2019,Jul,water delivered,single-family residential,NA,0
CA0110650,2019,Jul,water delivered,total retail,NA,0.49384534649272216
CA0110650,2019,Jun,water delivered,agriculture,NA,0
CA0110650,2019,Jun,water delivered,commercial/institutional,NA,0
CA0110650,2019,Jun,water delivered,industrial,NA,0.45398050029000986
CA0110650,2019,Jun,water delivered,landscape irrigation,NA,0
CA0110650,2019,Jun,water delivered,multi-family residential,NA,0
CA0110650,2019,Jun,water delivered,other,NA,0
CA0110650,2019,Jun,water delivered,other pws,NA,0
CA0110650,2019,Jun,water delivered,single-family residential,NA,0
CA0110650,2019,Jun,water delivered,total retail,NA,0.45398050029000986
CA0110650,2019,Mar,water delivered,agriculture,NA,0
CA0110650,2019,Mar,water delivered,commercial/institutional,NA,0
CA0110650,2019,Mar,water delivered,industrial,NA,0.4942749907166159
CA0110650,2019,Mar,water delivered,landscape irrigation,NA,0
CA0110650,2019,Mar,water delivered,multi-family residential,NA,0
CA0110650,2019,Mar,water delivered,other,NA,0
CA0110650,2019,Mar,water delivered,other pws,NA,0
CA0110650,2019,Mar,water delivered,single-family residential,NA,0
CA0110650,2019,Mar,water delivered,total retail,NA,0.4942749907166159
CA0110650,2019,May,water delivered,agriculture,NA,0
CA0110650,2019,May,water delivered,commercial/institutional,NA,0
CA0110650,2019,May,water delivered,industrial,NA,0.3800510049071508
CA0110650,2019,May,water delivered,landscape irrigation,NA,0
CA0110650,2019,May,water delivered,multi-family residential,NA,0
CA0110650,2019,May,water delivered,other,NA,0
CA0110650,2019,May,water delivered,other pws,NA,0
CA0110650,2019,May,water delivered,single-family residential,NA,0
CA0110650,2019,May,water delivered,total retail,NA,0.3800510049071508
CA0110650,2019,Nov,water delivered,agriculture,NA,0
CA0110650,2019,Nov,water delivered,commercial/institutional,NA,0
CA0110650,2019,Nov,water delivered,industrial,NA,0.1423043047282347
CA0110650,2019,Nov,water delivered,landscape irrigation,NA,0
CA0110650,2019,Nov,water delivered,multi-family residential,NA,0
CA0110650,2019,Nov,water delivered,other,NA,0
CA0110650,2019,Nov,water delivered,other pws,NA,0
CA0110650,2019,Nov,water delivered,single-family residential,NA,0
CA0110650,2019,Nov,water delivered,total retail,NA,0.1423043047282347
CA0110650,2019,Oct,water delivered,agriculture,NA,0
CA0110650,2019,Oct,water delivered,commercial/institutional,NA,0
CA0110650,2019,Oct,water delivered,industrial,NA,0.2231081076933936
CA0110650,2019,Oct,water delivered,landscape irrigation,NA,0
CA0110650,2019,Oct,water delivered,multi-family residential,NA,0
CA0110650,2019,Oct,water delivered,other,NA,0
CA0110650,2019,Oct,water delivered,other pws,NA,0
CA0110650,2019,Oct,water delivered,single-family residential,NA,0
CA0110650,2019,Oct,water delivered,total retail,NA,0.2231081076933936
CA0110650,2019,Sep,water delivered,agriculture,NA,0
CA0110650,2019,Sep,water delivered,commercial/institutional,NA,0
CA0110650,2019,Sep,water delivered,industrial,NA,0.3411682026447671
CA0110650,2019,Sep,water delivered,landscape irrigation,NA,0
CA0110650,2019,Sep,water delivered,multi-family residential,NA,0
CA0110650,2019,Sep,water delivered,other,NA,0
CA0110650,2019,Sep,water delivered,other pws,NA,0
CA0110650,2019,Sep,water delivered,single-family residential,NA,0
CA0110650,2019,Sep,water delivered,total retail,NA,0.3411682026447671
CA0202501,2019,Annual,water delivered,agriculture,NA,0
CA0202501,2019,Annual,water delivered,commercial/institutional,NA,0
CA0202501,2019,Annual,water delivered,industrial,NA,0
CA0202501,2019,Annual,water delivered,landscape irrigation,NA,0
CA0202501,2019,Annual,water delivered,multi-family residential,NA,0
CA0202501,2019,Annual,water delivered,other,NA,0
CA0202501,2019,Annual,water delivered,other pws,NA,0
CA0202501,2019,Annual,water delivered,single-family residential,NA,0
CA0202501,2019,Annual,water delivered,total retail,NA,0
CA0202501,2019,Apr,water delivered,agriculture,NA,0
CA0202501,2019,Apr,water delivered,commercial/institutional,NA,0
CA0202501,2019,Apr,water delivered,industrial,NA,0
CA0202501,2019,Apr,water delivered,landscape irrigation,NA,0
CA0202501,2019,Apr,water delivered,multi-family residential,NA,0
CA0202501,2019,Apr,water delivered,other,NA,0
CA0202501,2019,Apr,water delivered,other pws,NA,0
CA0202501,2019,Apr,water delivered,single-family residential,NA,0
CA0202501,2019,Apr,water delivered,total retail,NA,0
CA0202501,2019,Aug,water delivered,agriculture,NA,0
CA0202501,2019,Aug,water delivered,commercial/institutional,NA,0
CA0202501,2019,Aug,water delivered,industrial,NA,0
CA0202501,2019,Aug,water delivered,landscape irrigation,NA,0
CA0202501,2019,Aug,water delivered,multi-family residential,NA,0
CA0202501,2019,Aug,water delivered,other,NA,0
CA0202501,2019,Aug,water delivered,other pws,NA,0
CA0202501,2019,Aug,water delivered,single-family residential,NA,0
CA0202501,2019,Aug,water delivered,total retail,NA,0
CA0202501,2019,Dec,water delivered,agriculture,NA,0
CA0202501,2019,Dec,water delivered,commercial/institutional,NA,0
CA0202501,2019,Dec,water delivered,industrial,NA,0
CA0202501,2019,Dec,water delivered,landscape irrigation,NA,0
CA0202501,2019,Dec,water delivered,multi-family residential,NA,0
CA0202501,2019,Dec,water delivered,other,NA,0
CA0202501,2019,Dec,water delivered,other pws,NA,0
CA0202501,2019,Dec,water delivered,single-family residential,NA,0
CA0202501,2019,Dec,water delivered,total retail,NA,0
CA0202501,2019,Feb,water delivered,agriculture,NA,0
CA0202501,2019,Feb,water delivered,commercial/institutional,NA,0
CA0202501,2019,Feb,water delivered,industrial,NA,0
CA0202501,2019,Feb,water delivered,landscape irrigation,NA,0
CA0202501,2019,Feb,water delivered,multi-family residential,NA,0
CA0202501,2019,Feb,water delivered,other,NA,0
CA0202501,2019,Feb,water delivered,other pws,NA,0
CA0202501,2019,Feb,water delivered,single-family residential,NA,0
CA0202501,2019,Feb,water delivered,total retail,NA,0
