pwsid,org_id,year,source_type,source_status,number_of_sources
CA3510001,1188,2020,groundwater,approved,5
CA3510001,1188,2020,groundwater,new,NA
CA3510001,1188,2020,purchased grounwater,approved,1
CA3510001,1188,2020,purchased grounwater,new,NA
CA3510001,1188,2020,purchased surface water,approved,7
CA3510001,1188,2020,purchased surface water,new,NA
CA3510001,1188,2020,standby sources,approved,0
CA3510001,1188,2020,standby sources,new,NA
CA3510001,1188,2020,surface water,approved,0
CA3510001,1188,2020,surface water,new,NA
CA3510003,2424,2020,emergency interties,approved,0
CA3510003,2424,2020,emergency interties,new,NA
CA3510003,2424,2020,groundwater,approved,5
CA3510003,2424,2020,groundwater,new,NA
CA3510003,2424,2020,purchased grounwater,approved,1
CA3510003,2424,2020,purchased grounwater,new,NA
CA3510003,2424,2020,purchased surface water,approved,3
CA3510003,2424,2020,purchased surface water,new,NA
CA3510003,2424,2020,standby sources,approved,0
CA3510003,2424,2020,standby sources,new,NA
CA3510003,2424,2020,surface water,approved,0
CA3510003,2424,2020,surface water,new,NA
CA3600108,NA,2020,emergency interties,approved,0
CA3600108,NA,2020,emergency interties,new,0
CA3600108,NA,2020,groundwater,approved,5
CA3600108,NA,2020,groundwater,new,0
CA3600108,NA,2020,purchased grounwater,approved,0
CA3600108,NA,2020,purchased grounwater,new,0
CA3600108,NA,2020,purchased surface water,approved,0
CA3600108,NA,2020,purchased surface water,new,0
CA3600108,NA,2020,standby sources,approved,0
CA3600108,NA,2020,standby sources,new,0
CA3600108,NA,2020,surface water,approved,0
CA3600108,NA,2020,surface water,new,0
CA3600152,NA,2020,emergency interties,approved,0
CA3600152,NA,2020,emergency interties,new,NA
CA3600152,NA,2020,groundwater,approved,2
CA3600152,NA,2020,groundwater,new,NA
CA3600152,NA,2020,purchased grounwater,approved,0
CA3600152,NA,2020,purchased grounwater,new,NA
CA3600152,NA,2020,purchased surface water,approved,0
CA3600152,NA,2020,purchased surface water,new,NA
CA3600152,NA,2020,standby sources,approved,0
CA3600152,NA,2020,standby sources,new,NA
CA3600152,NA,2020,surface water,approved,0
CA3600152,NA,2020,surface water,new,NA
CA3610001,13,2020,emergency interties,approved,2
CA3610001,13,2020,emergency interties,new,0
CA3610001,13,2020,groundwater,approved,10
CA3610001,13,2020,groundwater,new,NA
CA3610001,13,2020,purchased grounwater,approved,0
CA3610001,13,2020,purchased grounwater,new,0
CA3610001,13,2020,purchased surface water,approved,0
CA3610001,13,2020,purchased surface water,new,0
CA3610001,13,2020,standby sources,approved,0
CA3610001,13,2020,standby sources,new,0
CA3610001,13,2020,surface water,approved,0
CA3610001,13,2020,surface water,new,0
CA3610003,87,2020,emergency interties,approved,0
CA3610003,87,2020,emergency interties,new,0
CA3610003,87,2020,groundwater,approved,19
CA3610003,87,2020,groundwater,new,0
CA3610003,87,2020,purchased grounwater,approved,1
CA3610003,87,2020,purchased grounwater,new,0
CA3610003,87,2020,purchased surface water,approved,0
CA3610003,87,2020,purchased surface water,new,0
CA3610003,87,2020,standby sources,approved,0
CA3610003,87,2020,standby sources,new,0
CA3610003,87,2020,surface water,approved,0
CA3610003,87,2020,surface water,new,0
CA3610004,2690,2020,emergency interties,approved,0
CA3610004,2690,2020,emergency interties,new,0
CA3610004,2690,2020,groundwater,approved,17
CA3610004,2690,2020,groundwater,new,1
CA3610004,2690,2020,purchased grounwater,approved,2
CA3610004,2690,2020,purchased grounwater,new,0
CA3610004,2690,2020,purchased surface water,approved,0
CA3610004,2690,2020,purchased surface water,new,0
CA3610004,2690,2020,standby sources,approved,1
CA3610004,2690,2020,standby sources,new,1
CA3610004,2690,2020,surface water,approved,2
CA3610004,2690,2020,surface water,new,0
CA3610005,1343,2020,emergency interties,approved,0
CA3610005,1343,2020,emergency interties,new,1
CA3610005,1343,2020,groundwater,approved,5
CA3610005,1343,2020,groundwater,new,NA
CA3610005,1343,2020,purchased grounwater,approved,0
CA3610005,1343,2020,purchased grounwater,new,NA
CA3610005,1343,2020,purchased surface water,approved,1
CA3610005,1343,2020,purchased surface water,new,NA
CA3610005,1343,2020,standby sources,approved,0
CA3610005,1343,2020,standby sources,new,NA
CA3610005,1343,2020,surface water,approved,2
CA3610005,1343,2020,surface water,new,NA
CA3610008,197,2020,emergency interties,approved,0
CA3610008,197,2020,emergency interties,new,0
CA3610008,197,2020,groundwater,approved,13
CA3610008,197,2020,groundwater,new,0
CA3610008,197,2020,purchased grounwater,approved,0
CA3610008,197,2020,purchased grounwater,new,0
CA3610008,197,2020,purchased surface water,approved,0
CA3610008,197,2020,purchased surface water,new,0
CA3610008,197,2020,standby sources,approved,0
CA3610008,197,2020,standby sources,new,0
CA3610008,197,2020,surface water,approved,2
CA3610008,197,2020,surface water,new,0
CA3610009,NA,2020,emergency interties,approved,0
CA3610009,NA,2020,emergency interties,new,1
CA3610009,NA,2020,groundwater,approved,6
CA3610009,NA,2020,groundwater,new,0
CA3610009,NA,2020,purchased grounwater,approved,0
CA3610009,NA,2020,purchased grounwater,new,0
CA3610009,NA,2020,purchased surface water,approved,0
CA3610009,NA,2020,purchased surface water,new,0
CA3610009,NA,2020,standby sources,approved,0
CA3610009,NA,2020,standby sources,new,0
CA3610009,NA,2020,surface water,approved,0
CA3610009,NA,2020,surface water,new,0
CA3610012,545,2020,emergency interties,approved,0
CA3610012,545,2020,emergency interties,new,3
CA3610012,545,2020,groundwater,approved,7
CA3610012,545,2020,groundwater,new,NA
CA3610012,545,2020,purchased grounwater,approved,1
CA3610012,545,2020,purchased grounwater,new,NA
CA3610012,545,2020,purchased surface water,approved,2
CA3610012,545,2020,purchased surface water,new,NA
CA3610012,545,2020,standby sources,approved,0
CA3610012,545,2020,standby sources,new,NA
CA3610012,545,2020,surface water,approved,0
CA3610012,545,2020,surface water,new,NA
CA3610013,1452,2020,emergency interties,approved,1
CA3610013,1452,2020,emergency interties,new,NA
CA3610013,1452,2020,groundwater,approved,7
CA3610013,1452,2020,groundwater,new,0
CA3610013,1452,2020,purchased grounwater,approved,1
CA3610013,1452,2020,purchased grounwater,new,NA
CA3610013,1452,2020,purchased surface water,approved,1
CA3610013,1452,2020,purchased surface water,new,NA
CA3610013,1452,2020,standby sources,approved,1
CA3610013,1452,2020,standby sources,new,NA
CA3610013,1452,2020,surface water,approved,0
CA3610013,1452,2020,surface water,new,NA
CA3610014,596,2020,emergency interties,approved,1
CA3610014,596,2020,emergency interties,new,NA
CA3610014,596,2020,groundwater,approved,12
CA3610014,596,2020,groundwater,new,0
CA3610014,596,2020,purchased grounwater,approved,2
CA3610014,596,2020,purchased grounwater,new,NA
CA3610014,596,2020,purchased surface water,approved,0
CA3610014,596,2020,purchased surface water,new,NA
CA3610014,596,2020,standby sources,approved,0
CA3610014,596,2020,standby sources,new,NA
CA3610014,596,2020,surface water,approved,0
CA3610014,596,2020,surface water,new,NA
CA3610015,654,2020,emergency interties,approved,0
CA3610015,654,2020,emergency interties,new,0
CA3610015,654,2020,groundwater,approved,39
CA3610015,654,2020,groundwater,new,0
CA3610015,654,2020,purchased grounwater,approved,0
CA3610015,654,2020,purchased grounwater,new,0
CA3610015,654,2020,purchased surface water,approved,9
CA3610015,654,2020,purchased surface water,new,0
CA3610015,654,2020,standby sources,approved,0
CA3610015,654,2020,standby sources,new,0
CA3610015,654,2020,surface water,approved,0
CA3610015,654,2020,surface water,new,0
CA3610018,664,2020,emergency interties,approved,0
CA3610018,664,2020,emergency interties,new,NA
CA3610018,664,2020,groundwater,approved,23
CA3610018,664,2020,groundwater,new,NA
CA3610018,664,2020,purchased grounwater,approved,0
CA3610018,664,2020,purchased grounwater,new,NA
CA3610018,664,2020,purchased surface water,approved,1
CA3610018,664,2020,purchased surface water,new,NA
CA3610018,664,2020,standby sources,approved,0
CA3610018,664,2020,standby sources,new,NA
CA3610018,664,2020,surface water,approved,5
CA3610018,664,2020,surface water,new,NA
CA3610023,NA,2020,emergency interties,approved,0
CA3610023,NA,2020,emergency interties,new,0
CA3610023,NA,2020,groundwater,approved,25
CA3610023,NA,2020,groundwater,new,0
CA3610023,NA,2020,purchased grounwater,approved,0
CA3610023,NA,2020,purchased grounwater,new,0
CA3610023,NA,2020,purchased surface water,approved,1
CA3610023,NA,2020,purchased surface water,new,0
CA3610023,NA,2020,standby sources,approved,0
CA3610023,NA,2020,standby sources,new,0
CA3610023,NA,2020,surface water,approved,0
CA3610023,NA,2020,surface water,new,0
CA3610024,1166,2020,emergency interties,approved,0
CA3610024,1166,2020,emergency interties,new,0
CA3610024,1166,2020,groundwater,approved,15
CA3610024,1166,2020,groundwater,new,0
CA3610024,1166,2020,purchased grounwater,approved,1
CA3610024,1166,2020,purchased grounwater,new,0
CA3610024,1166,2020,purchased surface water,approved,0
CA3610024,1166,2020,purchased surface water,new,0
CA3610024,1166,2020,standby sources,approved,1
CA3610024,1166,2020,standby sources,new,0
CA3610024,1166,2020,surface water,approved,0
CA3610024,1166,2020,surface water,new,0
CA3610025,1270,2020,emergency interties,approved,0
CA3610025,1270,2020,emergency interties,new,0
CA3610025,1270,2020,groundwater,approved,5
CA3610025,1270,2020,groundwater,new,0
CA3610025,1270,2020,purchased grounwater,approved,0
CA3610025,1270,2020,purchased grounwater,new,0
CA3610025,1270,2020,purchased surface water,approved,0
CA3610025,1270,2020,purchased surface water,new,0
CA3610025,1270,2020,standby sources,approved,0
CA3610025,1270,2020,standby sources,new,0
CA3610025,1270,2020,surface water,approved,0
CA3610025,1270,2020,surface water,new,0
CA3610029,1642,2020,emergency interties,approved,5
CA3610029,1642,2020,emergency interties,new,0
CA3610029,1642,2020,groundwater,approved,9
CA3610029,1642,2020,groundwater,new,0
CA3610029,1642,2020,purchased grounwater,approved,0
CA3610029,1642,2020,purchased grounwater,new,0
CA3610029,1642,2020,purchased surface water,approved,3
CA3610029,1642,2020,purchased surface water,new,0
CA3610029,1642,2020,standby sources,approved,0
CA3610029,1642,2020,standby sources,new,0
CA3610029,1642,2020,surface water,approved,0
CA3610029,1642,2020,surface water,new,0
CA3610031,NA,2020,emergency interties,approved,0
CA3610031,NA,2020,emergency interties,new,NA
CA3610031,NA,2020,groundwater,approved,5
CA3610031,NA,2020,groundwater,new,NA
CA3610031,NA,2020,purchased grounwater,approved,0
CA3610031,NA,2020,purchased grounwater,new,NA
CA3610031,NA,2020,purchased surface water,approved,0
CA3610031,NA,2020,purchased surface water,new,NA
CA3610031,NA,2020,standby sources,approved,0
CA3610031,NA,2020,standby sources,new,NA
CA3610031,NA,2020,surface water,approved,0
CA3610031,NA,2020,surface water,new,NA
CA3610032,NA,2020,emergency interties,approved,0
CA3610032,NA,2020,emergency interties,new,0
CA3610032,NA,2020,groundwater,approved,4
CA3610032,NA,2020,groundwater,new,0
CA3610032,NA,2020,purchased grounwater,approved,0
CA3610032,NA,2020,purchased grounwater,new,0
CA3610032,NA,2020,purchased surface water,approved,0
CA3610032,NA,2020,purchased surface water,new,0
CA3610032,NA,2020,standby sources,approved,0
CA3610032,NA,2020,standby sources,new,0
CA3610032,NA,2020,surface water,approved,0
CA3610032,NA,2020,surface water,new,0
CA3610034,1795,2020,emergency interties,approved,2
CA3610034,1795,2020,emergency interties,new,0
CA3610034,1795,2020,groundwater,approved,17
CA3610034,1795,2020,groundwater,new,0
CA3610034,1795,2020,purchased grounwater,approved,1
CA3610034,1795,2020,purchased grounwater,new,0
CA3610034,1795,2020,purchased surface water,approved,4
CA3610034,1795,2020,purchased surface water,new,0
CA3610034,1795,2020,standby sources,approved,2
CA3610034,1795,2020,standby sources,new,0
CA3610034,1795,2020,surface water,approved,0
CA3610034,1795,2020,surface water,new,0
CA3610036,547,2020,emergency interties,approved,0
CA3610036,547,2020,emergency interties,new,NA
CA3610036,547,2020,groundwater,approved,1
CA3610036,547,2020,groundwater,new,NA
CA3610036,547,2020,purchased grounwater,approved,1
CA3610036,547,2020,purchased grounwater,new,NA
CA3610036,547,2020,purchased surface water,approved,3
CA3610036,547,2020,purchased surface water,new,NA
CA3610036,547,2020,standby sources,approved,0
CA3610036,547,2020,standby sources,new,NA
CA3610036,547,2020,surface water,approved,0
CA3610036,547,2020,surface water,new,NA
CA3610037,2035,2020,emergency interties,approved,2
CA3610037,2035,2020,emergency interties,new,0
CA3610037,2035,2020,groundwater,approved,23
CA3610037,2035,2020,groundwater,new,0
CA3610037,2035,2020,purchased grounwater,approved,0
CA3610037,2035,2020,purchased grounwater,new,0
CA3610037,2035,2020,purchased surface water,approved,1
CA3610037,2035,2020,purchased surface water,new,0
CA3610037,2035,2020,standby sources,approved,0
CA3610037,2035,2020,standby sources,new,0
CA3610037,2035,2020,surface water,approved,3
CA3610037,2035,2020,surface water,new,0
CA3610038,2049,2020,emergency interties,approved,4
CA3610038,2049,2020,emergency interties,new,NA
CA3610038,2049,2020,groundwater,approved,8
CA3610038,2049,2020,groundwater,new,NA
CA3610038,2049,2020,purchased grounwater,approved,1
CA3610038,2049,2020,purchased grounwater,new,NA
CA3610038,2049,2020,purchased surface water,approved,1
CA3610038,2049,2020,purchased surface water,new,NA
CA3610038,2049,2020,standby sources,approved,1
CA3610038,2049,2020,standby sources,new,NA
CA3610038,2049,2020,surface water,approved,0
CA3610038,2049,2020,surface water,new,NA
CA3610039,2150,2020,emergency interties,approved,0
CA3610039,2150,2020,emergency interties,new,20
CA3610039,2150,2020,groundwater,approved,52
CA3610039,2150,2020,groundwater,new,NA
CA3610039,2150,2020,purchased grounwater,approved,0
CA3610039,2150,2020,purchased grounwater,new,NA
CA3610039,2150,2020,purchased surface water,approved,0
CA3610039,2150,2020,purchased surface water,new,NA
CA3610039,2150,2020,standby sources,approved,0
CA3610039,2150,2020,standby sources,new,NA
CA3610039,2150,2020,surface water,approved,2
CA3610039,2150,2020,surface water,new,NA
CA3610041,2166,2020,emergency interties,approved,0
CA3610041,2166,2020,emergency interties,new,0
CA3610041,2166,2020,groundwater,approved,29
CA3610041,2166,2020,groundwater,new,0
CA3610041,2166,2020,purchased grounwater,approved,0
CA3610041,2166,2020,purchased grounwater,new,0
CA3610041,2166,2020,purchased surface water,approved,1
CA3610041,2166,2020,purchased surface water,new,0
CA3610041,2166,2020,standby sources,approved,0
CA3610041,2166,2020,standby sources,new,0
CA3610041,2166,2020,surface water,approved,4
CA3610041,2166,2020,surface water,new,0
CA3610043,1030,2020,emergency interties,approved,0
CA3610043,1030,2020,emergency interties,new,NA
CA3610043,1030,2020,groundwater,approved,15
CA3610043,1030,2020,groundwater,new,NA
CA3610043,1030,2020,purchased grounwater,approved,0
CA3610043,1030,2020,purchased grounwater,new,NA
CA3610043,1030,2020,purchased surface water,approved,0
CA3610043,1030,2020,purchased surface water,new,NA
CA3610043,1030,2020,standby sources,approved,1
CA3610043,1030,2020,standby sources,new,NA
CA3610043,1030,2020,surface water,approved,0
CA3610043,1030,2020,surface water,new,NA
CA3610044,198,2020,emergency interties,approved,0
CA3610044,198,2020,emergency interties,new,0
CA3610044,198,2020,groundwater,approved,42
CA3610044,198,2020,groundwater,new,0
CA3610044,198,2020,purchased grounwater,approved,0
CA3610044,198,2020,purchased grounwater,new,0
CA3610044,198,2020,purchased surface water,approved,0
CA3610044,198,2020,purchased surface water,new,0
CA3610044,198,2020,standby sources,approved,0
CA3610044,198,2020,standby sources,new,0
CA3610044,198,2020,surface water,approved,0
CA3610044,198,2020,surface water,new,0
CA3610047,NA,2020,emergency interties,approved,0
CA3610047,NA,2020,emergency interties,new,0
CA3610047,NA,2020,groundwater,approved,8
CA3610047,NA,2020,groundwater,new,0
CA3610047,NA,2020,purchased grounwater,approved,0
CA3610047,NA,2020,purchased grounwater,new,0
CA3610047,NA,2020,purchased surface water,approved,0
CA3610047,NA,2020,purchased surface water,new,0
CA3610047,NA,2020,standby sources,approved,0
CA3610047,NA,2020,standby sources,new,0
CA3610047,NA,2020,surface water,approved,0
CA3610047,NA,2020,surface water,new,0
CA3610052,2635,2020,emergency interties,approved,0
CA3610052,2635,2020,emergency interties,new,NA
