pwsid,year,source_type,source_name
CA3901461,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901461,2022,SourcesGWNotListedGrid,NA
CA3901461,2022,SourcesSWGrid,NA
CA3901461,2022,SourcesSWNotListedGrid,NA
CA3901462,2022,SourcesGWGrid,"[{""Opt1"":""007"",""Opt2"":""WELL"
CA3901462,2022,SourcesGWNotListedGrid,NA
CA3901462,2022,SourcesSWGrid,NA
CA3901462,2022,SourcesSWNotListedGrid,NA
CA3901463,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""007"",""Opt2"":""WELL"
CA3901463,2022,SourcesGWNotListedGrid,NA
CA3901463,2022,SourcesSWGrid,NA
CA3901463,2022,SourcesSWNotListedGrid,NA
CA3901464,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901464,2022,SourcesGWNotListedGrid,NA
CA3901464,2022,SourcesSWGrid,NA
CA3901464,2022,SourcesSWNotListedGrid,NA
CA3901466,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901466,2022,SourcesGWNotListedGrid,NA
CA3901466,2022,SourcesSWGrid,NA
CA3901466,2022,SourcesSWNotListedGrid,NA
CA3901467,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901467,2022,SourcesGWNotListedGrid,NA
CA3901467,2022,SourcesSWGrid,NA
CA3901467,2022,SourcesSWNotListedGrid,NA
CA3901469,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3901469,2022,SourcesGWNotListedGrid,NA
CA3901469,2022,SourcesSWGrid,NA
CA3901469,2022,SourcesSWNotListedGrid,NA
CA3901470,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901470,2022,SourcesGWNotListedGrid,NA
CA3901470,2022,SourcesSWGrid,NA
CA3901470,2022,SourcesSWNotListedGrid,NA
CA3901471,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901471,2022,SourcesGWNotListedGrid,NA
CA3901471,2022,SourcesSWGrid,NA
CA3901471,2022,SourcesSWNotListedGrid,NA
CA3901472,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901472,2022,SourcesGWNotListedGrid,NA
CA3901472,2022,SourcesSWGrid,NA
CA3901472,2022,SourcesSWNotListedGrid,NA
CA3901473,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3901473,2022,SourcesGWNotListedGrid,NA
CA3901473,2022,SourcesSWGrid,NA
CA3901473,2022,SourcesSWNotListedGrid,NA
CA3901474,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3901474,2022,SourcesGWNotListedGrid,NA
CA3901474,2022,SourcesSWGrid,NA
CA3901474,2022,SourcesSWNotListedGrid,NA
CA3901477,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3901477,2022,SourcesGWNotListedGrid,NA
CA3901477,2022,SourcesSWGrid,NA
CA3901477,2022,SourcesSWNotListedGrid,NA
CA3901478,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901478,2022,SourcesGWNotListedGrid,NA
CA3901478,2022,SourcesSWGrid,NA
CA3901478,2022,SourcesSWNotListedGrid,NA
CA3901480,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901480,2022,SourcesGWNotListedGrid,NA
CA3901480,2022,SourcesSWGrid,NA
CA3901480,2022,SourcesSWNotListedGrid,NA
CA3901481,2022,SourcesGWGrid,"[{""Opt1"":""008"",""Opt2"":""WELL"
CA3901481,2022,SourcesGWNotListedGrid,NA
CA3901481,2022,SourcesSWGrid,NA
CA3901481,2022,SourcesSWNotListedGrid,NA
CA3901482,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901482,2022,SourcesGWNotListedGrid,NA
CA3901482,2022,SourcesSWGrid,NA
CA3901482,2022,SourcesSWNotListedGrid,NA
CA3901484,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901484,2022,SourcesGWNotListedGrid,NA
CA3901484,2022,SourcesSWGrid,NA
CA3901484,2022,SourcesSWNotListedGrid,NA
CA3901485,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901485,2022,SourcesGWNotListedGrid,NA
CA3901485,2022,SourcesSWGrid,NA
CA3901485,2022,SourcesSWNotListedGrid,NA
CA3901486,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901486,2022,SourcesGWNotListedGrid,NA
CA3901486,2022,SourcesSWGrid,NA
CA3901486,2022,SourcesSWNotListedGrid,NA
CA3901487,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3901487,2022,SourcesGWNotListedGrid,NA
CA3901487,2022,SourcesSWGrid,NA
CA3901487,2022,SourcesSWNotListedGrid,NA
CA3902109,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902109,2022,SourcesGWNotListedGrid,NA
CA3902109,2022,SourcesSWGrid,NA
CA3902109,2022,SourcesSWNotListedGrid,NA
CA3902136,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3902136,2022,SourcesGWNotListedGrid,NA
CA3902136,2022,SourcesSWGrid,NA
CA3902136,2022,SourcesSWNotListedGrid,NA
CA3902172,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3902172,2022,SourcesGWNotListedGrid,NA
CA3902172,2022,SourcesSWGrid,NA
CA3902172,2022,SourcesSWNotListedGrid,NA
CA3902180,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902180,2022,SourcesGWNotListedGrid,NA
CA3902180,2022,SourcesSWGrid,NA
CA3902180,2022,SourcesSWNotListedGrid,NA
CA3902181,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902181,2022,SourcesGWNotListedGrid,NA
CA3902181,2022,SourcesSWGrid,NA
CA3902181,2022,SourcesSWNotListedGrid,NA
CA3902182,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902182,2022,SourcesGWNotListedGrid,NA
CA3902182,2022,SourcesSWGrid,NA
CA3902182,2022,SourcesSWNotListedGrid,NA
CA3902183,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3902183,2022,SourcesGWNotListedGrid,NA
CA3902183,2022,SourcesSWGrid,NA
CA3902183,2022,SourcesSWNotListedGrid,NA
CA3902187,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902187,2022,SourcesGWNotListedGrid,NA
CA3902187,2022,SourcesSWGrid,NA
CA3902187,2022,SourcesSWNotListedGrid,NA
CA3902189,2022,SourcesGWGrid,"[{""Opt1"":""007"",""Opt2"":""WELL"
CA3902189,2022,SourcesGWNotListedGrid,NA
CA3902189,2022,SourcesSWGrid,NA
CA3902189,2022,SourcesSWNotListedGrid,NA
CA3902190,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3902190,2022,SourcesGWNotListedGrid,NA
CA3902190,2022,SourcesSWGrid,NA
CA3902190,2022,SourcesSWNotListedGrid,NA
CA3902191,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3902191,2022,SourcesGWNotListedGrid,NA
CA3902191,2022,SourcesSWGrid,NA
CA3902191,2022,SourcesSWNotListedGrid,NA
CA3902194,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL"
CA3902194,2022,SourcesGWNotListedGrid,NA
CA3902194,2022,SourcesSWGrid,NA
CA3902194,2022,SourcesSWNotListedGrid,NA
CA3902206,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3902206,2022,SourcesGWNotListedGrid,NA
CA3902206,2022,SourcesSWGrid,NA
CA3902206,2022,SourcesSWNotListedGrid,NA
CA3902207,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902207,2022,SourcesGWNotListedGrid,NA
CA3902207,2022,SourcesSWGrid,NA
CA3902207,2022,SourcesSWNotListedGrid,NA
CA3902210,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA3902210,2022,SourcesGWNotListedGrid,NA
CA3902210,2022,SourcesSWGrid,NA
CA3902210,2022,SourcesSWNotListedGrid,NA
CA3910002,2022,SourcesGWGrid,NA
CA3910002,2022,SourcesGWNotListedGrid,NA
CA3910002,2022,SourcesSWGrid,"[{""Opt1"":""006"",""Opt2"":""STOCKTON EAST PLANT - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA3910002,2022,SourcesSWNotListedGrid,NA
CA3910006,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""WELL 74-02 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""009"",""Opt2"":""BOZZANO WELL NORTH - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""010"",""Opt2"":""BOZZANO WELL SOUTH - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""011"",""Opt2"":""EXTRACTION WELL NO. 1 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910006,2022,SourcesGWNotListedGrid,"[{""Opt1"":""003"",""Opt2"":""Well 74-01-RAW"",""Opt3"":""1"",""Opt4"":""Well Permanent"",""ID"":""0""}]"
CA3910006,2022,SourcesSWGrid,"[{""Opt1"":""005"",""Opt2"":""CALAVERAS RIVER AT BELLOTA - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""006"",""Opt2"":""STANISLAUS RIVER, END OF PIPELINE - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA3910006,2022,SourcesSWNotListedGrid,NA
CA3910008,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL NO. 03"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL NO. 04"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL NO. 05"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""WELL NO. 02R"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910008,2022,SourcesGWNotListedGrid,NA
CA3910008,2022,SourcesSWGrid,NA
CA3910008,2022,SourcesSWNotListedGrid,NA
CA3910009,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910009,2022,SourcesGWNotListedGrid,NA
CA3910009,2022,SourcesSWGrid,NA
CA3910009,2022,SourcesSWNotListedGrid,NA
CA3910014,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910014,2022,SourcesGWNotListedGrid,NA
CA3910014,2022,SourcesSWGrid,NA
CA3910014,2022,SourcesSWNotListedGrid,NA
CA3910018,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL NO. 04"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910018,2022,SourcesGWNotListedGrid,NA
CA3910018,2022,SourcesSWGrid,NA
CA3910018,2022,SourcesSWNotListedGrid,NA
CA3910019,2022,SourcesGWGrid,"[{""Opt1"":""005"",""Opt2"":""WELL NO. 05"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""007"",""Opt2"":""WELL NO. 07"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910019,2022,SourcesGWNotListedGrid,NA
CA3910019,2022,SourcesSWGrid,NA
CA3910019,2022,SourcesSWNotListedGrid,NA
CA3910020,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""EAST WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WEST WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910020,2022,SourcesGWNotListedGrid,NA
CA3910020,2022,SourcesSWGrid,NA
CA3910020,2022,SourcesSWNotListedGrid,NA
CA3910022,2022,SourcesGWGrid,NA
CA3910022,2022,SourcesGWNotListedGrid,NA
CA3910022,2022,SourcesSWGrid,"[{""Opt1"":""002"",""Opt2"":""LITTLE POTATO SLOUGH - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA3910022,2022,SourcesSWNotListedGrid,NA
CA3910023,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""WELL NO. 03 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""WELL NO. 04 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910023,2022,SourcesGWNotListedGrid,NA
CA3910023,2022,SourcesSWGrid,NA
CA3910023,2022,SourcesSWNotListedGrid,NA
CA3910024,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 03 - BLACK OAK ESTATES WELL        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910024,2022,SourcesGWNotListedGrid,NA
CA3910024,2022,SourcesSWGrid,NA
CA3910024,2022,SourcesSWNotListedGrid,NA
CA3910025,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 18"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL NO. 20"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910025,2022,SourcesGWNotListedGrid,NA
CA3910025,2022,SourcesSWGrid,"[{""Opt1"":""005"",""Opt2"":""THOMAS SHAFT CONNECTION"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA3910025,2022,SourcesSWNotListedGrid,NA
CA3910300,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL NO. 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL NO. 03"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910300,2022,SourcesGWNotListedGrid,NA
CA3910300,2022,SourcesSWGrid,NA
CA3910300,2022,SourcesSWNotListedGrid,NA
CA3910301,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""NEW WELL                                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910301,2022,SourcesGWNotListedGrid,NA
CA3910301,2022,SourcesSWGrid,NA
CA3910301,2022,SourcesSWNotListedGrid,NA
CA3910302,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910302,2022,SourcesGWNotListedGrid,NA
CA3910302,2022,SourcesSWGrid,"[{""Opt1"":""003"",""Opt2"":""PURCHASED CAL WATER - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA3910302,2022,SourcesSWNotListedGrid,NA
CA3910701,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL 05                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910701,2022,SourcesGWNotListedGrid,NA
CA3910701,2022,SourcesSWGrid,NA
CA3910701,2022,SourcesSWNotListedGrid,NA
CA3910702,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 07                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL 08                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""WELL 09                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA3910702,2022,SourcesGWNotListedGrid,"[{""Opt1"":""003"",""Opt2"":""Well 7"",""Opt3"":""2"",""Opt4"":""In process to replace with a new well"",""ID"":""0""}]"
CA3910702,2022,SourcesSWGrid,NA
CA3910702,2022,SourcesSWNotListedGrid,NA
CA4000200,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BASSI HOUSE WELL - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""ORCHARD WELL                            "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""012"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000200,2022,SourcesGWNotListedGrid,NA
CA4000200,2022,SourcesSWGrid,NA
CA4000200,2022,SourcesSWNotListedGrid,NA
CA4000202,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 04"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""021"",""Opt2"":""WELL 03"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000202,2022,SourcesGWNotListedGrid,NA
CA4000202,2022,SourcesSWGrid,NA
CA4000202,2022,SourcesSWNotListedGrid,NA
CA4000203,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL A                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL B                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""WELL 04                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""007"",""Opt2"":""WELL 05                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""008"",""Opt2"":""WELL 07                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""010"",""Opt2"":""WELL 08                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000203,2022,SourcesGWNotListedGrid,NA
CA4000203,2022,SourcesSWGrid,NA
CA4000203,2022,SourcesSWNotListedGrid,NA
CA4000205,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000205,2022,SourcesGWNotListedGrid,NA
CA4000205,2022,SourcesSWGrid,NA
CA4000205,2022,SourcesSWNotListedGrid,NA
CA4000206,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 06                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 03, HORIZONTAL                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""WELL 05                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""008"",""Opt2"":""WELL 02, HORIZONTAL                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""014"",""Opt2"":""WELL 04A                                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000206,2022,SourcesGWNotListedGrid,NA
CA4000206,2022,SourcesSWGrid,NA
CA4000206,2022,SourcesSWNotListedGrid,NA
CA4000208,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000208,2022,SourcesGWNotListedGrid,NA
CA4000208,2022,SourcesSWGrid,NA
CA4000208,2022,SourcesSWNotListedGrid,NA
CA4000209,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000209,2022,SourcesGWNotListedGrid,NA
CA4000209,2022,SourcesSWGrid,NA
CA4000209,2022,SourcesSWNotListedGrid,NA
CA4000211,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000211,2022,SourcesGWNotListedGrid,"[{""Opt1"":"""",""Opt2"":"""",""Opt3"":""0"",""Opt4"":"""",""ID"":""0""}]"
CA4000211,2022,SourcesSWGrid,NA
CA4000211,2022,SourcesSWNotListedGrid,NA
CA4000213,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000213,2022,SourcesGWNotListedGrid,NA
CA4000213,2022,SourcesSWGrid,NA
CA4000213,2022,SourcesSWNotListedGrid,NA
CA4000214,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BALM RIDGE WELL STNDBY                  "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""002"",""Opt2"":""ROCKY CANYON WELL STNDBY                "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""006"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000214,2022,SourcesGWNotListedGrid,NA
CA4000214,2022,SourcesSWGrid,NA
CA4000214,2022,SourcesSWNotListedGrid,NA
CA4000216,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000216,2022,SourcesGWNotListedGrid,NA
CA4000216,2022,SourcesSWGrid,NA
CA4000216,2022,SourcesSWNotListedGrid,NA
CA4000221,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000221,2022,SourcesGWNotListedGrid,NA
CA4000221,2022,SourcesSWGrid,NA
CA4000221,2022,SourcesSWNotListedGrid,NA
CA4000222,2022,SourcesGWGrid,NA
CA4000222,2022,SourcesGWNotListedGrid,NA
CA4000222,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""LOPEZ WATER PROJECT - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4000222,2022,SourcesSWNotListedGrid,NA
CA4000224,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000224,2022,SourcesGWNotListedGrid,NA
CA4000224,2022,SourcesSWGrid,NA
CA4000224,2022,SourcesSWNotListedGrid,NA
CA4000225,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 04                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""010"",""Opt2"":""WELL 05                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000225,2022,SourcesGWNotListedGrid,NA
CA4000225,2022,SourcesSWGrid,NA
CA4000225,2022,SourcesSWNotListedGrid,NA
CA4000226,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000226,2022,SourcesGWNotListedGrid,NA
CA4000226,2022,SourcesSWGrid,NA
CA4000226,2022,SourcesSWNotListedGrid,NA
CA4000230,2022,SourcesGWGrid,NA
CA4000230,2022,SourcesGWNotListedGrid,NA
CA4000230,2022,SourcesSWGrid,"[{""Opt1"":""007"",""Opt2"":""OCEANO-STATE WATER"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4000230,2022,SourcesSWNotListedGrid,NA
CA4000501,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000501,2022,SourcesGWNotListedGrid,NA
CA4000501,2022,SourcesSWGrid,NA
CA4000501,2022,SourcesSWNotListedGrid,NA
CA4000505,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000505,2022,SourcesGWNotListedGrid,NA
CA4000505,2022,SourcesSWGrid,NA
CA4000505,2022,SourcesSWNotListedGrid,NA
CA4000506,2022,SourcesGWGrid,"[{""Opt1"":""013"",""Opt2"":""WELL 03, HILLVIEW                       "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""014"",""Opt2"":""WELL 04, SILVER CHARM                   "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000506,2022,SourcesGWNotListedGrid,NA
CA4000506,2022,SourcesSWGrid,NA
CA4000506,2022,SourcesSWNotListedGrid,NA
CA4000523,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""009"",""Opt2"":""WELL 04 - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""010"",""Opt2"":""WELL 05"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000523,2022,SourcesGWNotListedGrid,NA
CA4000523,2022,SourcesSWGrid,NA
CA4000523,2022,SourcesSWNotListedGrid,NA
CA4000554,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - DRAKE                         "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03 - ALMOND                        "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""012"",""Opt2"":""WELL 04 - NEW ESTRELLA                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4000554,2022,SourcesGWNotListedGrid,NA
CA4000554,2022,SourcesSWGrid,NA
CA4000554,2022,SourcesSWNotListedGrid,NA
CA4000555,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
